QuestionId,AnswerId,CommentId,QuestionAuthor,AnswerAuthor,CommentAuthor,AnswerScore,Tags,CommentIndex,CommentDate,CommentScore,Comment,CommentGroups,HasEditsAfter,"EditGroups(EditIndex,MatchedGroups)",EditId,EditAuthor,EditDate,EditsByAuthor,EditsByOthers,"CommentMentions/Replies(MentionedUser,CommentAuthor)",Confirmed,Useful,Tangled,Category
52095192,52095287,91140805,Monday to Friday,Adeel Imran,Monday to Friday,0,<javascript><node.js>,1,2018-08-30 11:02:55,0,"I added:
let obj1 = body;
let obj2 = expectBody;
if (obj1 != obj2) {
 console.log(""Still not equal!"");
}

I get ""Still not equal"" printed :(","['expectBody', 'console.log(""Still not equal!"")', 'obj1 = body', 'obj2 = expectBody', 'log(""Still not equal!"")']",TRUE,"[(3, ['expectBody'])]",180784447,Adeel Imran,2018-08-30 11:06:33,1,0,,1,0,0,Error
52097994,52098233,91147005,Confused Student,guleryuz,Confused Student,1,<java><swing><layout-manager><gridbaglayout><b...,1,2018-08-30 13:31:15,0,I have added code to the post. Bottom South Panel (southPanelBottom) is the new panel I am trying to add. And southPanel is the current SOUTH panel. How would I go about making a 'helper panel'?,"['southPanel', ""'helper panel'"", 'southPanelBottom']",TRUE,"[(2, ['southPanel', 'southPanelBottom'])]",180796331,guleryuz,2018-08-30 13:36:52,1,0,,1,0,0,Request
52098156,52100343,91151692,Roman Rdgz,eyllanesc,Roman Rdgz,2,<javascript><python><pyqt><pyqt5><qwebengineview>,1,2018-08-30 15:20:56,0,do you happen to know if js console output is somehow accesible through the QWebEngineView? Otherwise I'll need to debut the js being blind,['QWebEngine'],TRUE,"[(2, ['QWebEngine'])]",180805838,eyllanesc,2018-08-30 15:34:18,1,0,,1,0,0,Request
52127886,52127982,91206336,AntsOfTheSky,zvone,AntsOfTheSky,1,<python><variables><pygame><arguments><paramet...,1,2018-09-01 12:13:21,0,"That's the issue, I don't want them in main loop, I want them in the SpaceInvaders class :(",['SpaceInvaders'],TRUE,"[(2, ['SpaceInvaders'])]",180926567,zvone,2018-09-01 12:14:36,1,0,,1,0,0,Disagree
52137002,52137676,91236632,Programmer120,kaxil,Programmer120,2,<python><airflow>,1,2018-09-03 5:07:50,0,"doesn't work - ""Source URI must not contain the ',' character: gs://adstest/{ macros.ds_format(macros.ds_add(ds, -params.i), '%Y-%m-%d', '%Y/%m/%d') }/*"">","[""macros.ds_format(macros.ds_add(ds, -params.i), '%Y-%m-%d', '%Y/%m/%d')"", ""ds_format(macros.ds_add(ds, -params.i), '%Y-%m-%d', '%Y/%m/%d')"", 'macros.ds_format']",TRUE,"[(3, [""macros.ds_format(macros.ds_add(ds, -params.i), '%Y-%m-%d', '%Y/%m/%d')"", ""ds_format(macros.ds_add(ds, -params.i), '%Y-%m-%d', '%Y/%m/%d')""])]",180999641,kaxil,2018-09-03 7:51:23,1,0,,1,0,0,Error
52143936,52143991,91498090,None,Abdul Kawee,None,1,<java><android><xml><android-activity>,1,2018-09-11 11:54:52,0,Can u also show an example for implementing onClick... like i initialised a button... then just set onclicklistener and the usual way isnt working,['onClick'],TRUE,"[(6, ['onClick'])]",181541088,Abdul Kawee,2018-09-11 12:01:13,1,0,,1,0,0,Request
52153495,52153588,91257402,daisy,Martijn Pieters,timgeb,3,<python><json><type-hinting>,1,2018-09-03 16:40:24,1,"After all, all elements of `[]` are of type `PrizeInfo`. :)","['PrizeInfo', '[]']",TRUE,"[(2, ['PrizeInfo'])]",181034410,Martijn Pieters,2018-09-03 16:42:51,1,0,,0,,,
52171834,52172471,91295795,Jicaar,HunterM267,Jicaar,3,<java><inheritance><abstract-class>,1,2018-09-04 19:07:17,0,"But the builder variable wouldn't be initialized. I could call the constructor for ClassAbstract within the constructor for ClassOne (or ClassTwo) and add ClusterBuilder builder to the signature for ClassAbstract, but I don't know if that would be like initializing a new instance of ClassAbstract from within ClassOne and not actually updating the inherited builder variable ClassOne has. If that makes sense at all.","['ClassOne', 'ClassAbstract', 'ClassTwo', 'ClusterBuilder']",TRUE,"[(2, ['ClassOne', 'ClassAbstract', 'ClassTwo', 'ClusterBuilder'])]",181112680,HunterM267,2018-09-04 19:25:45,1,0,,1,0,0,Question
52175640,52175721,91302109,avner,Cristyan,ths,1,<javascript><css>,1,2018-09-05 1:05:18,1,`el.style.transitionTime` doesn't exist. You probably meant `el.style.transitionDuration`.,"['el.style.transitionDuration', 'el.style.transitionTime', 'transitionDuration', 'transitionTime']",TRUE,"[(2, ['transitionDuration', 'transitionTime'])]",181124701,Cristyan,2018-09-05 1:07:00,1,0,,1,1,0,Correction
52240720,52241107,91431041,Bogie,devserkan,Bogie,1,<javascript><reactjs><redux><react-redux>,1,2018-09-09 4:03:57,0,"nevermind, I finally got it buddy: `{ ...icd, icdCode: action.payload.icdCode, icdCodeValue: action.payload.icdCodeValue }`","['icdCode', '{ ...icd, icdCode: action.payload.icdCode, icdCodeValue: action.payload.icdCodeValue }', 'icdCodeValue']",TRUE,"[(2, ['icdCode', 'icdCodeValue'])]",181400904,devserkan,2018-09-09 4:10:33,1,0,,1,0,1,Correction
52267954,52268202,91484168,Vishal Anand,ultratoad,Vishal Anand,1,<javascript><unit-testing><jasmine><sinon>,1,2018-09-11 3:39:43,0,"Thanks for the review. Definitely good points to take away from here. I also liked how you wrote your describe statement. I, however, have seen and written describe statements differently where each of the `describe` would represent method under unit test and then `it ` will cover scenarios. For ex: describe('getConfiguration', () => { 
 it('should throw exception if config.env.json is malformed', async () => { ... });
 }); 
Thoughts?","['it', ""'getConfiguration'"", ""it('should throw exception if config.env.json is malformed', async () => { ... })"", 'describe', ""describe('getConfiguration', ()"", 'getConfiguration']",TRUE,"[(2, [""'getConfiguration'"", ""describe('getConfiguration', ()"", 'getConfiguration'])]",181512678,ultratoad,2018-09-11 3:49:36,1,0,,1,0,0,Request
52287899,52288027,91524670,Jason Lee,gyoza,jezrael,3,<python><pandas><dataframe>,1,2018-09-12 6:10:32,1,And one idea - Maybe `df.index = pd.to_datetime(df.index)` if not `DatetimeIndex` ;),"['index = pd', 'DatetimeIndex', 'pd.to_datetime(df.index)` if not `DatetimeIndex` ;)', 'to_datetime(df.index)` if not `DatetimeIndex` ;)', 'df.index = pd.to_datetime(df.index)']",TRUE,"[(3, ['index = pd'])]",181596171,gyoza,2018-09-12 6:47:29,1,0,,1,0,1,Solution
52306112,52306255,91560094,KeptAwakeByCoffee,cricket_007,KeptAwakeByCoffee,0,<android><json><gson>,1,2018-09-13 3:58:48,0,"Can you inform me of why I receive ""Cannot Resolve Method ""getJSONObject(java.lang.String)"", on "".getJSONObject(""geo"")""? Many thanks.","['lang.S', '""getJSONObject(java.lang.String)"", on "".getJSONObject(""geo"")', 'getJSONObject', 'getJSONObject(java.lang.String)"", on "".getJSONObject(""geo"")']",TRUE,"[(3, ['getJSONObject'])]",181666804,cricket_007,2018-09-13 4:08:35,1,0,,1,0,0,Error
52324244,52324512,91596126,Dave,AIMIN PAN,Dave,0,<java><android><android-fragments>,1,2018-09-14 3:26:46,0,"Thanks, however, don't understand your code. I am running AyncTask, can you translate it to Java for me.",['AyncTask'],TRUE,"[(2, ['AyncTask'])]",181758347,AIMIN PAN,2018-09-14 9:38:23,1,0,,1,0,0,Request
52329024,52329084,91606350,Chang Zhao,Martijn Pieters,Chang Zhao,0,<python><curl><python-requests>,1,2018-09-14 10:15:14,0,"I `requests.Request(""DELETE"", url, headers=token_data)` returns response that does not have status_code method which is weird. instead it has methods `files, headers, json. , prepare, json_hook, url `","['headers=token_data', 'Request(""DELETE"", url, headers=token_data)', 'json_hook', 'files, headers, json. , prepare, json_hook, url', 'requests.R', 'status_code', 'requests.Request(""DELETE"", url, headers=token_data)']",TRUE,"[(2, ['headers=token_data', 'requests.R'])]",181790469,Martijn Pieters,2018-09-14 17:52:24,1,0,,1,0,0,Error
52333359,52333556,91614453,Agnivesh Reddy,Ihor,VLAZ,0,<javascript><arrays><ecmascript-6>,1,2018-09-14 14:11:42,1,"`id === itemId && index` - you would probably have to add an extra `.filter(x => x !== false)` otherwise for an input of `[""Vanilla"", ""Fred"", ""Vanilla""]` you'd get `[0, false, 2]`","['.filter(x => x !== false)', 'filter(x => x !== false)', '[0, false, 2]', '[""Vanilla"", ""Fred"", ""Vanilla""]', 'id === itemId', 'itemId', 'id === itemId && index']",TRUE,"[(2, ['.filter(x => x !== false)', 'filter(x => x !== false)'])]",182384036,Ihor,2018-09-24 10:25:37,1,0,,1,1,0,Extension
52337698,52338027,91624373,Manu Blackwell,Jay Blanchard,Manu Blackwell,6,<php>,1,2018-09-14 20:04:12,0,"I tried to adapt your code with mine but the problem remains ...
function remove_utf8_bom($text)
{
$bom = pack('H*','EFBBBF');
 $text = preg_replace(""/^$bom/"", '', $text);
 return $text;
}
$tomorrow = date('Y-m-d', strtotime(' + 1 days'));
$risposta = [
 ""tomorrow"" => $tomorrow
 ];
$json = remove_utf8_bom($risposta);
echo json_encode($json);
var_dump(json_decode($json_encode, TRUE));

The output is:
{""tomorrow"":""2018-09-15""}NULL - Syntax error, malformed JSON","['tomorrow = date', 'preg_replace', '$json);', 'json = remove_utf8_bom', 'json_encode($json)', '$json', 'risposta = [', '$risposta);', 'remove_utf8_bom($risposta)', 'text = preg_replace', ""pack('H*','EFBBBF')"", '$json_encode,', 'preg_replace(""/^$bom/"", \'\', $text)', 'remove_utf8_bom', 'var_dump(json_decode($json_encode, TRUE))', 'var_dump', 'remove_utf8_bom($text)', 'bom = pack', '$text', ""date('Y-m-d', strtotime(' + 1 days'))"", 'json_encode', '$text);', '$risposta', ""'EFBBBF'"", '$text)', '$bom/"",', '$tomorrow', '$bom', '$text;']",TRUE,"[(3, ['$json);', 'json = remove_utf8_bom', 'json_encode($json)', '$json', '$risposta);', '$json_encode,', 'remove_utf8_bom', 'var_dump', 'json_encode'])]",181797820,Jay Blanchard,2018-09-14 20:25:03,1,0,,1,0,0,Error
52341606,52341611,91630266,user9332871,Zaynul Abadin Tuhin,user9332871,1,<php><mysql><sql>,1,2018-09-15 5:22:46,0,"Thanks so much. SELECT userId,GROUP_CONCAT(date) FROM table GROUP BY movieId fixed my problem.","['userId', 'movieId', 'GROUP_CONCAT', 'GROUP_CONCAT(date)']",TRUE,"[(2, ['userId', 'movieId'])]",181820961,Zaynul Abadin Tuhin,2018-09-15 5:59:21,1,0,,0,,,
52385296,52385326,91749471,Learner,jezrael,Learner,1,<python><python-3.x><pandas><dataframe>,1,2018-09-19 9:45:08,0,"In this code `L = (df.loc[[bool(set(A) & set(x.split(','))) for x in df['words']], ['ID','category','bucket_id']] .rename(columns={'category':'term'}) .to_dict(orient='r'))` can I get all categories including the repeating ones also. For ex-if `mercedez` mapped twice then it should return `mercedez` two times","[""'words'"", ""'category'"", 'L =', ""'r'"", ""L = (df.loc[[bool(set(A) & set(x.split(','))) for x in df['words']], ['ID','category','bucket_id']] .rename(columns={'category':'term'}) .to_dict(orient='r'))"", ""bool(set(A) & set(x.split(','))) for x in df['words']], ['ID','category','bucket_id']] .rename(columns={'category':'term'}) .to_dict(orient='r'))"", 'columns={', ""'ID'"", 'mercedez', ""'bucket_id'"", ""'term'""]",TRUE,"[(4, [""'words'"", ""'category'"", 'L =', ""'r'"", 'columns={', ""'ID'"", ""'bucket_id'"", ""'term'""])]",182080327,jezrael,2018-09-19 12:08:08,1,0,,1,0,1,Request
52413470,52413499,91770815,yodish,AGN Gazer,Jon Clements,6,<python><list>,1,2018-09-19 20:12:48,3,and the second part of the OP's Q would be then `[x for x in listX if not x.startswith('above')]` I guess,"[""x.startswith('above')"", ""startswith('above')"", ""[x for x in listX if not x.startswith('above')]"", ""'above'"", 'listX']",TRUE,"[(2, [""x.startswith('above')"", ""startswith('above')"", ""'above'"", 'listX'])]",182112408,AGN Gazer,2018-09-19 20:16:00,1,0,,1,0,0,Extension
52453515,52454084,91851256,Dodong Advices,Zigri2612,Dodong Advices,0,<javascript><firebase><web><firebase-realtime-...,1,2018-09-22 6:52:37,0,I removed the .link(roomNames) so that it wont redirect me to another page. How do I show the data of a classroom when I click it?,"['link(roomNames)', 'roomNames', '.link(roomNames)']",TRUE,"[(2, ['roomNames'])]",182295274,Zigri2612,2018-09-22 11:18:40,1,0,,1,0,0,Request
52464488,52464631,91871629,JeffB,Bernard Pagoaga,JeffB,1,<javascript><php><html><ajax>,1,2018-09-23 9:50:36,0,"But I had <script>
 var table = document.getElementById('btcaddresses');
 
 for(var i = 0; i < table.rows.length; i++) {
 table.rows[i].onclick = function()
 {
 //rIndex = this.rowIndex;
 document.getElementById(""box2"").value = this.cells[0].innerHTML;
 document.getElementById(""box1"").value = this.cells[1].innerHTML;
 document.getElementById(""result"").value = this.cells[2].innerHTML; };}
 </script> Its not working now ;(","['rIndex = this', 'document.getElementById(""box1"")', 'innerHTML', 'table = document', 'getElementById(""result"")', 'document.getElementById(""box2"")', 'rowIndex', 'getElementById(""box1"")', ""'btcaddresses'"", 'getElementById(""box2"")', '</script>', ""document.getElementById('btcaddresses')"", 'for(var i = 0; i < table.rows.length; i++)', 'onclick = function', '<script>', 'i = 0', 'value = this', 'function()', 'rIndex', ""getElementById('btcaddresses')"", 'document.getElementById(""result"")', 'getElementBy']",TRUE,"[(3, ['innerHTML', '</script>', ""document.getElementById('btcaddresses')"", '<script>', ""getElementById('btcaddresses')"", 'getElementBy'])]",182332385,Bernard Pagoaga,2018-09-23 9:51:20,1,0,,1,0,0,Error
52466024,52466191,91906763,Kamil,Joe,Kamil,0,<java><android><calculator>,1,2018-09-24 15:30:31,0,"I have one more problem. I edited void pressZero and when it is 0.00 or something like 0.0 and I click any of digit then it shows 009. I know that, this is because of line ""temp = String.valueOf(tempNumber).replace("".0"","""");"", but it can't be deleted. What can I do with this one? Sorry for so many questions.","['pressZero', 'valueOf(tempNumber).replace("".0"","""")', 'valueOf', 'tempNumber', 'String.valueOf(tempNumber).replace("".0"","""")', 'temp = String']",TRUE,"[(3, ['valueOf(tempNumber).replace("".0"","""")', 'String.valueOf(tempNumber).replace("".0"","""")'])]",182406732,Joe,2018-09-24 15:42:29,1,0,,1,0,0,Request
52467781,52467937,91901097,roberto tomás,mskoh52,roberto tomás,1,<python><matplotlib>,1,2018-09-24 13:01:42,0,"Hi Mskoh52 -- I tried `ax.fill_between(len(u1[location]), u1[location])` -- it didnt actually fill any spaces (and took noticeably longer to render). It also split into two graphs, one with the apps lines and the other with the location data. Can you give me any more clarity?","['ax.fill_between(len(u1[location]), u1[location])` -- it didnt actually fill any spaces (and took noticeably longer to render)', 'ax.fill_between(len(u1[location]), u1[location])', 'fill_between(len(u1[location]), u1[location])` -- it didnt actually fill any spaces (and took noticeably longer to render)', '`ax.fill_between']",TRUE,"[(2, ['ax.fill_between(len(u1[location]), u1[location])'])]",182558427,mskoh52,2018-09-26 14:49:21,1,0,,1,0,0,Question
52517486,52517618,91975332,dorcsi,28Smiles,TiiJ7,3,<java><arrays><byte>,1,2018-09-26 12:37:27,2,"On Java 7 you can also use `new String(bytes, StandardCharsets.UTF_8);` which avoids having to catch the `UnsupportedEncodingException`","['StandardCharsets.UTF', 'new String(bytes, StandardCharsets.UTF_8);', 'StandardCharsets', 'UnsupportedEncoding', 'UnsupportedEncodingException', 'String(bytes, StandardCharsets.UTF_8)']",TRUE,"[(4, ['StandardCharsets.UTF', 'StandardCharsets'])]",182548031,28Smiles,2018-09-26 12:37:54,1,0,,1,1,0,Solution
52524112,52524114,92096289,Jayson Minard,Jayson Minard,Peter Hull,341,<java><java-11>,1,2018-09-30 17:52:19,0,"quite agree, it would be good if you could note that in your answer as the original question asked for version switching and setting JAVA_HOME is the (only?) way to do it for the manual install method.",['JAVA_HOME'],TRUE,"[(16, ['JAVA_HOME'])]",183253491,Jayson Minard,2018-10-07 12:01:26,2,0,,1,0,1,Request
52560439,52560553,92061619,Sarah,Daniel Mesejo,Mark Dickinson,3,<python><random>,1,2018-09-28 19:25:47,0,"You need `replace=False` in that `np.random.choice` call; without it, there's still the possibility of selecting an element multiple times and so exceeding the counts.","['np.random.choice', 'replace=False']",TRUE,"[(2, ['replace=False'])]",182728905,Daniel Mesejo,2018-09-28 20:51:33,1,0,,1,1,0,Correction
52607745,52607832,92149764,None,Sigma,None,-1,<php><ajax>,1,2018-10-02 11:59:52,0,ok. this makes more sense to me than the comments. I was only print_r temporarily to find out why $result is null most likely from the second parameter $stmt. let me give it a try,"['$stmt.', '$result', 'print_r']",TRUE,"[(2, ['$stmt.', '$result'])]",182925326,Sigma,2018-10-02 12:05:18,1,0,,0,,,
52615573,52615771,92166190,golan,Barmar,Peter Darmis,1,<javascript><arrays><range>,1,2018-10-02 20:30:06,0,"i think your snippet provides wrong answer on other values of `x`,`y` please try `console.log(number_game(3, 13));` or `console.log(number_game(1, 1));`. Small demo here http://jsfiddle.net/wo8z57qd/. Last two arrays should be `[3,5,7,9,11]` and `[]`.","['console.log(number_game(3, 13));` or `console.log(number_game(1, 1))', 'y', 'x', 'log(number_game(3, 13));` or `console.log(number_game(1, 1))', '[]', '[3,5,7,9,11]', 'console.log(number_game(3, 13));', 'console.log(number_game(1, 1));']",TRUE,"[(2, ['console.log(number_game(3, 13));', 'console.log(number_game(1, 1));'])]",182957202,Barmar,2018-10-02 20:31:06,1,0,,1,0,0,Error
52671511,52671874,92274287,logger,Renato Lucas Chitolina,logger,2,<javascript><angular><typescript><object>,1,2018-10-05 19:36:00,0,If I changed it into array then now i got the following problem. Type 'Empolyee' is not assignable to type 'Empolyee[]'. Property 'length' is missing in type 'Empolyee'. On line { data => emp = data; });,"[""'Empolyee'"", 'emp = data', ""'length'""]",TRUE,"[(3, ['emp = data'])]",183184662,Renato Lucas Chitolina,2018-10-05 19:59:59,1,0,,1,0,0,Error
52751674,52751945,92429644,Xin Zhang,user3713719,Xin Zhang,1,<python><python-3.x><python-2.7><exec><local-v...,1,2018-10-11 5:47:47,0,"`exec('{} = {}'.format(key, val))` doesn't work for Python 3. `NameError: name 'tg' is not defined`","['NameError', ""'tg'"", ""exec('{} = {}'.format(key, val))"", ""NameError: name 'tg' is not defined""]",TRUE,"[(2, [""'tg'""])]",183521012,user3713719,2018-10-11 6:30:49,1,0,,1,0,0,Error
